SERVICE_NAME,SERVICE_CODE,DESCRIPTION,REQUESTED_DATETIME,ADDRESS,LATITUDE,LONGITUDE
"""Dead animal""","""DAPUB1""","""Dead deer behind an abandoned building on the lot which is set back from 3rd street.""",2014-08-15T14:17:00Z,"""605 W 3RD ST, CINC - GJ1425230458""",39.0969548198619,-84.5224917283388
"""Dead animal""","""DAPUB1""","""Dead animal in the road in front of church.""",2014-08-15T14:44:00Z,"""1619 CALIFORNIA AV, CINC - GJ1857639334""",39.1757912699242,-84.4696721871773
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2014-08-11T08:57:00Z,"""1012 SETON AV, CINC - GJ0956231863""",39.1107465036773,-84.576252152982
"""Dead animal""","""DAPUB1""","""deer dead on curb in fornt of this address""",2014-08-11T09:38:00Z,"""1827 MEARS AV - GJ2603729730 """,39.0874301968299,-84.3865897421532
"""Dead animal""","""DAPUB1""","""dead deer on Nita lane""",2014-07-21T17:01:00Z,"""2737 WALSH RD - GJ2106234319 """,39.1300118833313,-84.44256865617
"""Dead animal""","""DAPUB1""","""dead animal on w 8th between seton and academyon right if coming toward academy""",2014-08-10T00:39:00Z,"""W 8TH ST & SETON AV""",39.1065246274454,-84.576903029409
"""Dead animal""","""DAPUB1""","""dead racoon in the middle of the road""",2014-08-15T15:32:00Z,"""1119 WINFIELD AV - GJ0885332122 """,39.1132456006575,-84.5843671617105
"""Dead animal""","""DAPUB1""","""THERE IS A DEAD POSSUM IN THE STREET AT THE SIDE OF THE ROAD """,2014-08-11T14:42:00Z,"""430 W NORTH BEND RD - GJ1659242090 """,39.2010950477186,-84.4917465507085
"""Dead animal""","""DAPUB1""","""Dead Cat on Clifton Ave. in front of Good Sam Hospital.""",2014-08-04T10:09:00Z,"""CLIFTON AV & DIXMYTH AV - GJ1437935364 """,39.1410860821549,-84.5194869310607
"""Dead animal""","""DAPUB1""","""dead raccoons- 4 in trash toter cart, toter on sidewalk""",2014-08-04T10:08:00Z,"""1076 ALBANY TER - GJ1292841529 """,39.1969455519352,-84.5343176194362
"""Dead animal""","""DAPUB1""","""DEAD RACOON ON NORTH BEND NEAR FIRE HYDRANT HEADING TOWARD COLERAIN""",2014-08-04T12:14:00Z,"""2394 W NORTH BEND RD - GJ1013441271 """,39.1953016539541,-84.566729925151
"""Dead animal""","""DAPUB1""","""Dead raccoon in the middle of the street on Montgomery Rd in front of 5544 Montgomery Rd 45212. Thanks.""",2014-08-04T10:54:00Z,"""5544 MONTGOMERY RD, CINC - GJ2096839300""",39.1748817014176,-84.4420166199351
"""Dead animal""","""DAPUB1""","""there is a dead racoon that is in the side of the street and has been since last thursday. """,2014-08-04T10:13:00Z,"""3801 WASHINGTON AV - GJ1650536764 """,39.1531692995579,-84.4944555142143
"""Dead animal""","""DAPUB1""","""there is a dead cat in the middle of the street""",2014-08-12T14:39:00Z,"""3227 BOWLING GREEN CT - GJ1146235467 """,39.1427298903365,-84.5531758229549
"""Dead animal""","""DAPUB1""","""I have 4 dead racoons in my trash bin and need immediately attention with getting these dead animals removed as soon as possible. Thank you""",2014-08-04T10:14:00Z,"""1076 ALBANY TER, CINC - GJ1292741528""",39.1969455519352,-84.5343176194362
"""Dead animal""","""DAPUB1""","""Dead Raccoon on heading down Montana Ave approximately across from the entrance to 2300 Montana Ave.""",2014-08-11T15:11:00Z,"""2300 MONTANA AV, CINC - GJ0989036919""",39.156185230792,-84.5708850927507
"""Dead animal""","""DAPUB1""","""btwn Stanton and Hemlock on the north side of that street at the curb""",2014-08-04T11:26:00Z,"""714 WILLIAM H TAFT RD - GJ1660633976 """,39.1280479245352,-84.494180229213
"""Dead animal""","""DAPUB1""","""DEAD POSSUM ON WESTWOOD AVE NEAR KEBLERIF COMING FROM GRAND  POSSUM IS ON LEFT IN CURB LANE""",2014-08-12T14:19:00Z,"""KEBLER ST & WESTWOOD AV""",39.1252586579357,-84.5565195191439
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2014-08-11T18:52:00Z,"""3227 BOWLING GREEN CT, CINC - GJ1146135466""",39.1427298903365,-84.5531758229549
"""Dead animal""","""DAPUB1""","""DEAD ANIMAL ON COLERAIN  NEAR NORTH BEND SOUTH BOUND""",2014-08-04T08:53:00Z,"""COLERAIN AV & W NORTH BEND RD - GJ0981440795 """,39.1910971142831,-84.5705730676569
"""Dead animal""","""DAPUB1""","""it is a dead cat in the street near the driveway""",2014-08-25T08:27:00Z,"""416 HAWTHORNE AV - GJ1075930470 """,39.0979129561426,-84.5628572888936
"""Dead animal""","""DAPUB1""","""Dead possum located in alley way""",2014-08-22T08:51:00Z,"""4041 PALOS ST, CINC - GJ0903030977""",39.1029002740814,-84.5826683258226
"""Dead animal""","""DAPUB1""","""DEAD RACCOON IN THE TRASH CAN, CAN IS MARKED # 3""",2014-08-25T15:13:00Z,"""6132 DRYDEN AV - GJ2272240382 """,39.184169845605,-84.4213867178147
"""Dead animal""","""DAPUB1""","""Dead cat in middle of road just past Rosemont heading towards DelhiTHANK YOU""",2014-08-25T08:10:00Z,"""1064 DELHI AV, CINC - GJ0929430332""",39.097030286942,-84.5798159292455
"""Dead animal""","""DAPUB1""","""DEAD RABBIT""",2014-08-22T08:22:00Z,"""6666 ORLEANS CT - GJ1325543262 """,39.2124666232427,-84.5299942850576
"""Dead animal""","""DAPUB1""","""DEAD POSSUM ON THE EDGE OF THE GRASS, ON THE CORNER OF AUBURN & GLENCO""",2014-08-25T14:18:00Z,"""2301 AUBURN AV - GJ1537433407 """,39.1232262146223,-84.5086048164414
"""Dead animal""","""DAPUB1""","""dead cat in black bag""",2014-08-25T07:14:00Z,"""812 GRAND AV - GJ1090831397 """,39.1062263484133,-84.5608451269948
"""Dead animal""","""DAPUB1""","""off of grand pass glenway going up the hill towards Warsaw there is a dead puppy near some bushes. if you get to Warsaw you have missed it""",2014-08-25T08:32:00Z,"""GRAND AV & WARSAW AV - GJ1090731797 """,39.1098261133163,-84.5607320399743
"""Dead animal""","""DAPUB1""","""Roadkill on road, opposite 511 McAlpin""",2014-08-23T09:46:00Z,"""511 MCALPIN AV, CINC - GJ1384736357""",39.1501599749798,-84.525313384344
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2014-08-24T18:23:00Z,"""561 MILTON ST, CINC - GJ1577832264""",39.1128456151876,-84.5042896137276
"""Dead animal""","""DAPUB1""","""there is a dead opossum in the middle of the street """,2014-08-14T09:59:00Z,"""6012 GRACELAND AV - GJ2046040136 """,39.1825321476237,-84.4476269278255
"""Dead animal""","""DAPUB1""","""Dead possum on edge of street""",2014-08-24T09:39:00Z,"""1248 HERSCHEL AV, CINC - GJ2278734499""",39.1312023140133,-84.42255928425
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2014-08-25T09:24:00Z,"""704 WALNUT ST, CINC - GJ1514331285""",39.1041884866674,-84.511934962165
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2014-08-24T13:57:00Z,"""1075 GRAND AV, CINC - GJ1089732094""",39.1125035634469,-84.5607470314653
"""Dead animal""","""DAPUB1""","""dead kitten between woodlawn & purcell on glenway.THANK YOU""",2014-08-25T08:11:00Z,"""PURCELL AV & GLENWAY AV""",39.1133901520987,-84.5638611731275
"""Dead animal""","""DAPUB1""","""DEAD BLACK DOG ON SUMMIT JUST BEFORE SECTION RD""",2014-08-25T07:32:00Z,"""SUMMIT RD & PADDOCK RD - GJ1806341277 """,39.1934007885082,-84.4749868306684
"""Dead animal""","""DAPUB1""","""DEAD CAT IN THE ROAD ON DELHI BETWEEN ROEBLING & ROSEMONT""",2014-08-25T07:16:00Z,"""1053 DELHI AV - GJ0930830220 """,39.0960081330132,-84.5796905509544
"""Dead animal""","""DAPUB1""","""dead raccoon in street.""",2014-08-04T16:08:00Z,"""3078 KERPER AV - GJ1724335043 """,39.1374929429847,-84.4864783403683
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2014-08-08T13:45:00Z,"""222 HEARNE AV, CINC - GJ1567935652""",39.1433618524152,-84.5043484359711
"""Dead animal""","""DAPUB1""","""DEAD ANIMAL ON HAMILTON BETWEEN GLEN PARKER & FREDRICK""",2014-07-28T08:53:00Z,"""HAMILTON AV & GLEN PARKER AV - GJ1219138511 """,39.1699554926861,-84.5437925796273
"""Dead animal""","""DAPUB1""","""DEAD CAT NEAT THE CHURCH OF RESURRECTION""",2014-08-14T13:07:00Z,"""1619 CALIFORNIA AV - GJ1857739335 """,39.1757912699242,-84.4696721871773
"""Dead animal""","""DAPUB1""","""small puppy on curb""",2014-08-25T13:45:00Z,"""3935 BORDEN ST - GJ1183837225 """,39.1584624137885,-84.5482840809406
"""Dead animal""","""DAPUB1""","""there is a dead cat in the middle of Hamilton Ave closer to Ambrose. """,2014-08-08T13:19:00Z,"""HAMILTON AV & AMBROSE AV - GJ1176841966 """,39.2011610130631,-84.5475983748005
"""Dead animal""","""DAPUB1""","""medium to large-sized short-haired brown dog laying to left of 562 WB just before sign that states Montgomery Rd is 1/12 mile away""",2014-07-28T11:51:00Z,"""RIDGE AV TO NORWOOD LATERAL WB RAMP & RIDGE AV""",39.1655820531753,-84.4231081370588
"""Dead animal""","""DAPUB1""","""DEAD DEER NEAR RETAINER WALL""",2014-07-28T08:24:00Z,"""3005 PAXTON KNOLL LN - GJ2179334437 """,39.1308870111029,-84.4340844191989
"""Dead animal""","""DAPUB1""","""dead possum in the middle of the road""",2014-07-28T08:53:00Z,"""2152 RICE ST - GJ1486733007 """,39.119752563939,-84.5145907531636
"""Dead animal""","""DAPUB1""","""THERE IS A DEAD ANIMAL AT THE CURB OF 1822 LAWN """,2014-08-08T13:40:00Z,"""1822 LAWN AV - GJ1907838757 """,39.170465106283,-84.4640684960953
"""Dead animal""","""DAPUB1""","""On glenwood up the hill to the right dead grey cat on side of the road""",2014-08-08T14:10:00Z,"""GLENWOOD AV & ALASKA AV - GJ1622036469 """,39.1505842590013,-84.4978493209017
"""Dead animal""","""DAPUB1""","""DEAD GROUNDHOG AT THE CURB""",2014-07-17T10:50:00Z,"""3729 CASS AV - GJ1131636905 """,39.1557120115728,-84.5544121852774
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-10-13T11:47:00Z,"""2701 ANDERSON FERRY RD, CINC - GJ0618534424""",39.1346079113147,-84.6144952425617
"""Dead animal""","""DAPUB1""","""DEAD OPOSSOM ON THE SIDEWALK """,2014-07-17T10:48:00Z,"""988 CLEVELAND AV - GJ1735235589 """,39.1423784417846,-84.4850470026872
"""Dead animal""","""DAPUB1""","""Dead cat hit by car. It is placed in a box on the curb/sidewalk at the southeast corner of Harrison (2200 block) and Orland Avenues.""",2014-07-29T09:48:00Z,"""HARRISON AV & ORLAND AV""",39.1345173058383,-84.574517352588
"""Dead animal""","""DAPUB1""","""DEAD RACCOON IN STREET""",2014-07-28T09:21:00Z,"""5118 KENWOOD RD - GJ2590237990 """,39.1618180477467,-84.3854080370037
"""Dead animal""","""DAPUB1""","""there is a dead cat at the vey bottom of Glenway just before State st in the inbound lane white and black cat""",2014-07-17T13:38:00Z,"""GLENWAY AV & W 8TH ST - GJ1154131317 """,39.1053479866607,-84.5535475345991
"""Dead animal""","""DAPUB1""","""In the 1001 block of delhi avenue near rosemont.  Opossum in middle of road  THANK YOU""",2014-07-17T12:07:00Z,"""1001 DELHI AV, CINC - GJ0944530163""",39.095470423976,-84.5781274353371
"""Dead animal""","""DAPUB1""","""dead dog in the street""",2014-07-29T13:23:00Z,"""3349 FAIRFIELD AV - GJ1847935257 """,39.1391029762785,-84.472121525194
"""Dead animal""","""DAPUB1""","""dead oppossum, in the grass area next to address, Please call Resident, he will show where it is. it been there 2 months still.""",2014-07-16T15:36:00Z,"""2705 PRESTON ST - GJ1751634107 """,39.128995370957,-84.4836184580434
"""Dead animal""","""DAPUB1""","""Dead raccoon on the street directly in front of 315 Warner Street.""",2014-07-28T14:12:00Z,"""315 WARNER ST, CINC - GJ1403333551""",39.1248524671289,-84.5240521207466
"""Dead animal""","""DAPUB1""","""dead oppossum, in bag on curb""",2014-07-16T17:04:00Z,"""1720 TIFFANY LN - GJ2663929472 """,39.0849438087782,-84.379725812752
"""Dead animal""","""DAPUB1""","""near 3025 observatory driveway near the bushes i advised res to move it near the road its a deer""",2014-06-17T09:31:00Z,"""KILGOUR LN & OBSERVATORY AV - GJ2219935090 """,39.1366591605941,-84.4291722939694
"""Dead animal""","""DAPUB1""","""FROM SUMMIT TOWARDS READING RD THE 2ND BLOCK UP FROM UPS THERE IS A DEAD RACOON """,2014-06-16T13:07:00Z,"""1865 SUMMIT RD - GJ1985642206 """,39.2013120475547,-84.4539467705554
"""Dead animal""","""DAPUB1""","""DEAD GROUNDHOG IN THE ROADWAY""",2014-06-16T07:11:00Z,"""1747 WILLIAM H TAFT RD - GJ1841633853 """,39.1264801392927,-84.4732977599918
"""Dead animal""","""DAPUB1""","""Dead opposum in road""",2014-06-16T08:11:00Z,"""BOUDINOT AV & DAYTONA AV""",39.1464048302564,-84.6037153309435
"""Dead animal""","""DAPUB1""","""House cat has died,  sitting next to the curb in a trash bag.""",2014-06-16T08:49:00Z,"""1922 HARRISON AV, CINC - GJ1079234041""",39.1300556582093,-84.5613636776006
"""Dead animal""","""DAPUB1""","""dead raccoon in road""",2014-06-18T07:51:00Z,"""4647 HAMILTON AV, CINC - GJ1215739051""",39.1748320100969,-84.5440049748256
"""Dead animal""","""DAPUB1""","""On right side of street curbside before you get to Stegar Ave heading toward paddock rd""",2014-06-16T09:34:00Z,"""E SEYMOUR AV & PADDOCK RD""",39.1919225899805,-84.4751887890831
"""Dead animal""","""DAPUB1""","""DEAD DEER""",2014-06-18T08:25:00Z,"""3201 RIVER RD - GJ0966729126 """,39.0860712412253,-84.5758869912106
"""Dead animal""","""DAPUB1""","""TUESDAY, 06/17/14, at 7:00 a.m., a dead squirrel in street near 3208 Hanna Avenue driveway and in front of fire hydrant.""",2014-06-17T07:56:00Z,"""3208 HANNA AV, CINC - GJ0661835302""",39.1424076582813,-84.6092209652369
"""Dead animal""","""DAPUB1""","""large dog dead near the beginning of amy where it intersects with east fork""",2014-06-18T08:52:00Z,"""EAST FORK RD & AMY AV - GJ2642137788 """,39.1598602735416,-84.379468159336
"""Dead animal""","""DAPUB1""","""DEAD CAT ON THE SIDEWALK IN PLASTIC BAG""",2014-06-16T07:10:00Z,"""812 GRAND AV - GJ1090831397 """,39.1062263484133,-84.5608451269948
"""Dead animal""","""DAPUB1""","""dead cat in the road""",2014-06-16T12:31:00Z,"""3140 QUEEN CITY AV - GJ0688034680 """,39.1367467670629,-84.6063815733703
"""Dead animal""","""DAPUB1""","""DEAD DOG UNDER A SHEET""",2014-06-18T07:02:00Z,"""2226 READING RD - GJ1604133329 """,39.1223540633794,-84.5009150318549
"""Dead animal""","""DAPUB1""","""2900 block of victory pkway between chapel and lincoln large dog looks like it has been there awhail near the end of the driveway to 1501 partially in the bushes""",2014-06-16T11:56:00Z,"""VICTORY PKWY & LINCOLN AV - GJ1791834435 """,39.1318503423601,-84.478868161153
"""Dead animal""","""DAPUB1""","""dead deer in front of the daycare @ Boudinot & Westwood Northern Blvd.""",2014-06-18T09:09:00Z,"""3171 WESTWOOD NORTHERN BLVD - GJ0720637489 """,39.1619602104774,-84.6017573426249
"""Dead animal""","""DAPUB1""","""at the interesection on victory pky near yale headed eat near a light pole just off the street in the grasslooks to be a dead possum been there for 5 days """,2014-06-16T08:47:00Z,"""VICTORY PKWY & YALE AV - GJ1749334056 """,39.1285401858352,-84.4838982753743
"""Dead animal""","""DAPUB1""","""DEAD POSSUM IN THE GRASS NEAR THE BUSS STOP AT THE CURB""",2014-06-16T08:38:00Z,"""CIRCLE AV & WINTON RD - GJ1425038558 """,39.1698730929035,-84.5199648661745
"""Dead animal""","""DAPUB1""","""IN THE GRASS BETWEEN THE SIDEWALK AND STREET IN FRONT OF THE EUROSTAMPA COMPANY, DEER, STRUCK BY CAR, HAD TO BE PUT DOWN BY SPCA...""",2014-06-16T05:48:00Z,"""1440 SEYMOUR AV, CINC - GJ1839241098""",39.1917204747305,-84.4712480993664
"""Dead animal""","""DAPUB1""","""dead dog """,2014-06-18T07:37:00Z,"""2215 FERGUSON RD - GJ0734733535 """,39.1263277081761,-84.6013446561826
"""Dead animal""","""DAPUB1""","""THERE IS A DEAD RACOON ON THE SIDEWALK """,2014-07-01T14:22:00Z,"""751 FAIRBANKS AV - GJ1019331306 """,39.1055733595006,-84.5691306919357
"""Dead animal""","""DAPUB1""","""3 animals in this intersection""",2014-06-16T06:56:00Z,"""WESTWOOD NORTHERN BLVD & TINAVIEW CT""",39.1497460763896,-84.5878231975378
"""Dead animal""","""DAPUB1""","""dead raccoon in middle of the road about 50 yards south of this address""",2014-06-16T13:57:00Z,"""5300 KIRBY AV, CINC - GJ1061440662""",39.1897124188453,-84.5613494498797
"""Dead animal""","""DAPUB1""","""There is a dead raccoon in front of the Skyline Chili located at 3714 Warsaw Ave. in the curb lane.""",2014-06-15T19:14:00Z,"""3714 WARSAW AV, CINC - GJ0975732042""",39.112312088107,-84.5739434944574
"""Dead animal""","""DAPUB1""",""" per 882- collected a dead raccoon from the road""",2016-10-13T10:35:00Z,"""5623 MONTGOMERY RD, CINC - GJ2111039489 """,39.1765413334436,-84.4403230010158
"""Dead animal""","""DAPUB1""","""deer dead westbound lane of the 2400 block of river rd near the curb""",2014-06-17T08:13:00Z,"""2400 RIVER RD - GJ1143430694 """,39.0997638467036,-84.5549847003375
"""Dead animal""","""DAPUB1""","""dead squirrel in street, middle""",2014-06-11T09:50:00Z,"""4234 WILLIAMSON PL - GJ1280537907 """,39.1643728515009,-84.5368850094101
"""Dead animal""","""DAPUB1""","""DEAD SQUIRREL IN THE ROADWAY BY THE FIRE HDYRANT""",2014-06-17T07:10:00Z,"""3208 HANNA AV - GJ0661935302 """,39.1424076582813,-84.6092209652369
"""Dead animal""","""DAPUB1""","""dead animal in street near ralleys restaurant on queen city ave""",2014-06-18T14:52:00Z,"""1855 QUEEN CITY AV, CINC - GJ1089033591""",39.1259867243657,-84.5603699717562
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2014-06-16T21:29:00Z,"""DREXEL PL & BLAIR AV""",39.1410042577506,-84.4895928118527
"""Dead animal""","""DAPUB1""","""dead raccoon, there is a sign to show where. Please call resident she will show where it is.06/19/2014 10:48 AM/DCOTTRELL - resident says that if he comes to her address, and call her she will show him where it is.""",2014-06-18T13:50:00Z,"""3495 BROOKLINE AV - GJ1462635882 """,39.1456948335631,-84.5164662877313
"""Dead animal""","""DAPUB1""","""DEAD RACCOON IN THE ROADWAY""",2014-06-11T10:23:00Z,"""6071 LANTANA AV - GJ1224742039 """,39.2017038588996,-84.5420407729624
"""Dead animal""","""DAPUB1""","""dead cat will out near curb near the telephone pole in fron of this address was placed in a white bag""",2014-06-16T15:43:00Z,"""1922 HARRISON AV - GJ1079234041 """,39.1300556582093,-84.5613636776006
"""Dead animal""","""DAPUB1""","""A opposum is dead in the road - but all of the living babies are crawling all over the dead mother in the street.""",2014-06-11T10:41:00Z,"""8335 BURNS AV, CINC - GJ1845743521""",39.2135168464026,-84.4696852194076
"""Dead animal""","""DAPUB1""","""Small dead animal (ground hog) at the curb in a grey plastic trash can marked YARD WASTE. It has a sign on it that says DEAD ANIMAL.""",2014-06-11T07:47:00Z,"""3323 ORION AV, CINC - GJ2257540083""",39.1815175516332,-84.4231737651937
"""Dead animal""","""DAPUB1""","""Hello:  There is a dead animal on Colerain Ave. across the street from the address of 4510 Colerain Ave. Thank you.""",2014-06-16T15:39:00Z,"""4510 COLERAIN AV, CINC - GJ1128838293""",39.1682155213474,-84.5542943484782
"""Dead animal""","""DAPUB1""","""There is a dead bird on our screened in front porch.""",2014-06-18T19:45:00Z,"""1835 AVONLEA AV, CINC - GJ1913439010""",39.1727323601397,-84.4633274335709
"""Dead animal""","""DAPUB1""","""dead oppossum in the bushes next to address driveway , citizen says the truck came by did not stop or slow down, this is the 2nd call. oppossum""",2014-06-16T16:26:00Z,"""1501 LINCOLN AV - GJ1793734410 """,39.131615077259,-84.478653497822
